,Z,N,M_ex,Esh,alpha2,alpha4,alpha6,S_Z0N1,S_Z0N2,S_Z1N0,S_Z2N0,exist
2991,68,102,-59.87,-2.03,0.166,0.015,-0.034,7.7709999999999955,13.661999999999995,8.859,15.877999999999997,True
2992,68,103,-57.23,-2.16,0.171,-0.001,-0.028,5.430999999999999,13.201999999999995,8.758999999999999,16.447999999999997,True
2993,68,104,-56.55,-2.45,0.167,-0.006,-0.029,7.391,12.822,9.609,17.508,True
2994,68,105,-53.47,-2.45,0.164,-0.013,-0.026,4.991000000000001,12.382000000000001,9.719,18.108,True
2995,68,106,-52.09,-2.38,0.165,-0.022,-0.027,6.691000000000004,11.682000000000006,10.249,18.628000000000004,True
2996,68,107,-48.53,-2.22,0.164,-0.027,-0.022,4.5109999999999975,11.202000000000002,10.228999999999997,19.168000000000003,True
2997,68,108,-46.72,-2.02,0.163,-0.035,-0.021,6.2609999999999975,10.771999999999995,10.698999999999996,19.697999999999997,True
2998,68,109,-42.8,-1.81,0.159,-0.043,-0.014,4.150999999999998,10.411999999999995,10.768999999999997,20.218,True
2999,68,110,-40.65,-1.58,0.155,-0.05,-0.01,5.921000000000001,10.072,11.219,20.818,True
3000,68,111,-36.4,-1.33,0.149,-0.054,-0.005,3.8209999999999997,9.742,11.258999999999999,21.307999999999996,True
3001,68,112,-33.93,-1.09,0.137,-0.061,0.003,5.601000000000001,9.422,11.769,21.798,True
3002,68,113,-29.39,-0.83,0.128,-0.06,0.005,3.5310000000000006,9.132000000000001,11.758999999999999,22.208,True
3003,68,114,-26.61,-0.57,0.119,-0.058,0.007,5.290999999999999,8.822,12.188999999999998,22.608,True
3004,68,115,-21.97,-0.48,0.104,-0.047,0.003,3.430999999999999,8.721999999999998,12.219,23.077999999999996,True
3005,68,116,-19.18,-0.51,0.093,-0.042,0.002,5.281000000000001,8.712,12.619,23.488,True
3006,68,117,-14.51,-0.66,0.083,-0.037,0.0,3.401,8.682,12.619,23.887999999999998,True
3007,68,118,-11.7,-0.94,0.074,-0.036,0.004,5.260999999999999,8.661999999999999,13.018999999999998,24.287999999999997,True
3008,68,119,-6.88,-1.19,0.064,-0.031,0.003,3.2510000000000003,8.512,12.989,24.658,True
3009,68,120,-3.95,-1.62,0.049,-0.015,-0.002,5.141,8.392,13.439,25.098,True
3010,68,121,0.81,-2.19,0.04,-0.012,-0.003,3.311,8.452,13.419,25.497999999999998,True
3011,68,122,3.89,-2.73,0.033,-0.012,-0.001,4.991,8.302,13.848999999999998,25.938,True
3012,68,123,8.87,-3.33,0.026,-0.012,0.0,3.091000000000001,8.082,13.859,26.378,True
3013,68,124,12.23,-3.83,0.017,-0.008,0.002,4.7109999999999985,7.802,14.269,26.828,True
3014,68,125,17.4,-4.48,0.01,-0.005,0.0,2.9010000000000016,7.612,14.319,27.288,True
3015,68,126,20.9,-5.09,0.003,0.0,0.0,4.571,7.472000000000001,14.789,27.748,True
3016,68,127,28.24,-3.8,0.009,0.006,0.0,0.7309999999999999,5.302,14.759000000000002,28.148000000000003,True
3017,68,128,33.71,-2.69,0.019,0.017,0.004,2.6009999999999973,3.331999999999997,15.169000000000002,28.608,True
3018,68,129,40.83,-1.84,0.03,0.028,0.014,0.9510000000000023,3.5519999999999996,15.169000000000002,29.008,True
3019,68,130,46.2,-1.06,0.037,0.032,0.01,2.700999999999995,3.6519999999999975,15.638999999999994,29.487999999999996,True
3020,68,131,53.47,-0.28,0.042,0.025,0.002,0.8010000000000037,3.501999999999999,15.599000000000002,29.688,True
3021,68,132,58.6,0.02,0.053,0.044,0.013,2.940999999999997,3.742000000000001,15.979000000000005,30.29799999999999,True
3022,68,133,65.56,0.29,0.062,0.05,0.013,1.1109999999999989,4.051999999999996,16.009,30.737999999999996,True
3023,68,134,70.95,0.63,0.069,0.053,0.013,2.680999999999999,3.791999999999998,16.369,31.048,True
3024,68,135,78.05,0.82,0.075,0.052,0.01,0.9710000000000054,3.6520000000000046,16.308999999999997,31.448000000000004,True
3025,68,136,83.51,1.02,0.09,0.059,0.011,2.6109999999999918,3.581999999999997,16.688999999999993,31.718,True
3026,68,137,90.64,1.04,0.09,0.061,0.013,0.9410000000000043,3.551999999999996,16.729,32.158,True
3027,68,138,96.1,1.03,0.096,0.057,0.0,2.611000000000006,3.5520000000000103,17.079000000000008,32.50800000000001,True
3028,68,139,103.35,0.98,0.104,0.057,-0.002,0.8209999999999997,3.4320000000000057,17.069000000000003,32.858000000000004,True
3029,68,140,108.9,0.84,0.11,0.056,-0.01,2.5209999999999884,3.341999999999988,17.429000000000002,33.238,True
3030,68,141,116.2,0.65,0.131,0.039,-0.015,0.7710000000000026,3.291999999999991,17.448999999999998,33.69799999999999,True
3031,68,142,121.86,0.43,0.13,0.038,-0.016,2.411000000000003,3.1820000000000057,17.839,34.16799999999999,True
3032,68,143,129.34,0.22,0.132,0.037,-0.022,0.5909999999999958,3.001999999999999,17.868999999999986,34.65799999999999,True
3033,68,144,135.17,-0.02,0.132,0.036,-0.024,2.2410000000000156,2.8320000000000114,18.319000000000003,35.25800000000001,True
3034,68,145,142.84,-0.22,0.13,0.032,-0.026,0.4009999999999838,2.6419999999999995,18.418999999999997,35.77799999999999,True
3035,68,146,148.93,-0.39,0.134,0.032,-0.032,1.9809999999999963,2.38199999999998,18.879000000000005,36.25800000000001,True
3036,68,147,156.82,-0.54,0.134,0.029,-0.033,0.18100000000001337,2.1620000000000097,18.939000000000007,36.74800000000002,True
3037,68,148,163.17,-0.64,0.136,0.027,-0.033,1.7210000000000054,1.9020000000000188,19.369000000000014,37.19800000000001,True
3038,68,149,171.35,-0.68,0.14,0.025,-0.035,-0.10900000000000709,1.6119999999999983,19.369000000000014,37.59800000000001,False
3039,68,150,177.94,-0.72,0.143,0.023,-0.035,1.4809999999999963,1.3719999999999892,19.798999999999992,38.048,True
3040,68,151,186.31,-0.74,0.143,0.02,-0.032,-0.2990000000000048,1.1819999999999915,19.789,38.43799999999999,False
3041,68,152,193.17,-0.69,0.147,0.018,-0.034,1.2110000000000145,0.9120000000000097,20.139000000000024,38.80800000000002,True
3042,68,153,201.76,-0.65,0.151,0.01,-0.032,-0.5190000000000037,0.6920000000000108,20.189000000000007,39.178000000000026,False
3043,68,154,208.81,-0.58,0.15,0.005,-0.029,1.0209999999999884,0.5019999999999847,20.599000000000004,39.68799999999999,True
3044,68,155,217.68,-0.42,0.151,-0.003,-0.027,-0.7990000000000048,0.22199999999998354,20.569000000000003,39.928,False
3045,68,156,224.94,-0.31,0.15,-0.009,-0.025,0.8110000000000088,0.012000000000004007,20.939000000000007,40.408000000000015,True
3046,68,157,233.97,-0.15,0.147,-0.013,-0.023,-0.9590000000000014,-0.14799999999999258,20.939000000000007,40.678,False
3047,68,158,241.39,-0.05,0.146,-0.02,-0.019,0.6510000000000122,-0.30799999999998917,21.329000000000022,41.147999999999996,False
3048,68,159,250.6,0.15,0.144,-0.024,-0.018,-1.1390000000000082,-0.487999999999996,21.30900000000001,41.367999999999995,False
3049,68,160,258.21,0.28,0.142,-0.03,-0.013,0.4610000000000145,-0.6779999999999937,21.649000000000015,41.768,False
3050,68,161,267.55,0.45,0.138,-0.034,-0.011,-1.269000000000032,-0.8080000000000176,21.618999999999986,42.078,False
3051,68,162,275.38,0.65,0.135,-0.042,-0.003,0.24100000000001565,-1.0280000000000165,22.00900000000003,42.48800000000003,False
3052,68,163,284.79,0.73,0.133,-0.044,-0.004,-1.3390000000000253,-1.0980000000000096,21.96900000000001,42.807999999999964,False
3053,69,74,-20.17,-1.3,0.177,-0.047,-0.005,13.331000000000001,25.172,-1.6709999999999976,-0.522000000000002,False
3054,69,75,-23.42,-0.95,0.171,-0.041,-0.005,11.321,24.652,-1.0909999999999993,0.09800000000000253,False
3055,69,76,-28.17,-0.61,0.171,-0.041,-0.008,12.821,24.142,-1.0409999999999986,0.698000000000004,False
3056,69,77,-31.39,-0.76,-0.114,-0.015,0.021,11.290999999999999,24.112,-0.5310000000000006,1.1979999999999968,False
3057,69,78,-36.22,-1.03,-0.098,-0.025,0.016,12.900999999999998,24.191999999999997,-0.5310000000000006,1.6780000000000008,False
3058,69,79,-39.18,-1.42,-0.076,-0.031,0.006,11.031,23.932,-0.031000000000000583,2.178000000000001,False
3059,69,80,-43.97,-2.16,0.031,-0.022,0.007,12.860999999999999,23.892,-0.04099999999999859,2.6479999999999997,False
3060,69,81,-46.97,-3.08,0.014,-0.009,0.003,11.071,23.932,0.4590000000000014,3.1380000000000017,True
3061,69,82,-51.75,-4.31,0.004,0.0,0.0,12.851,23.922,0.5189999999999966,3.737999999999996,True
3062,69,83,-52.33,-3.28,0.015,0.012,0.004,8.650999999999998,21.502,1.0489999999999977,4.307999999999996,True
3063,69,84,-54.59,-2.48,0.028,0.021,0.005,10.331000000000005,18.982000000000003,1.079000000000006,4.888000000000002,True
3064,69,85,-55.04,-1.76,0.041,0.024,0.002,8.520999999999995,18.852,1.628999999999996,5.477999999999998,True
3065,69,86,-57.1,-1.21,0.051,0.034,0.0,10.131000000000002,18.651999999999997,1.6690000000000023,6.0780000000000065,True
3066,69,87,-57.55,-0.94,0.065,0.044,0.005,8.520999999999995,18.651999999999997,2.1889999999999983,6.8580000000000005,True
3067,69,88,-59.48,-0.72,0.074,0.046,0.002,10.001,18.521999999999995,2.368999999999991,7.547999999999991,True
3068,69,89,-59.48,-0.41,0.084,0.043,0.0,8.071,18.072,2.898999999999999,8.068000000000001,True
3069,69,90,-60.95,-0.15,0.09,0.043,-0.006,9.541000000000006,17.612000000000005,2.9090000000000042,8.588000000000005,True
3070,69,91,-60.7,0.0,0.099,0.043,-0.006,7.821,17.362000000000005,3.368999999999998,9.047999999999998,True
3071,69,92,-61.92,0.09,0.109,0.049,-0.005,9.290999999999999,17.112,3.359000000000007,9.517999999999997,True
3072,69,93,-61.44,0.06,0.114,0.04,-0.011,7.590999999999996,16.881999999999994,3.849000000000002,10.028000000000002,True
3073,69,94,-62.45,-0.04,0.12,0.038,-0.018,9.081000000000005,16.672,3.849000000000002,10.498000000000001,True
3074,69,95,-61.74,-0.21,0.127,0.035,-0.017,7.360999999999999,16.442000000000004,4.348999999999995,11.057999999999996,True
3075,69,96,-62.41,-0.37,0.133,0.035,-0.024,8.740999999999994,16.101999999999993,4.328999999999992,11.55799999999999,True
3076,69,97,-61.44,-0.65,0.14,0.032,-0.027,7.101000000000001,15.841999999999995,4.888999999999994,12.137999999999995,True
3077,69,98,-61.81,-0.87,0.144,0.024,-0.03,8.441000000000004,15.542000000000005,4.939000000000005,12.658000000000005,True
3078,69,99,-60.42,-1.09,0.152,0.028,-0.026,6.680999999999999,15.122000000000003,5.368999999999998,13.098000000000003,True
3079,69,100,-60.46,-1.36,0.156,0.022,-0.031,8.110999999999999,14.791999999999998,5.398999999999999,13.648,True
3080,69,101,-58.76,-1.62,0.161,0.018,-0.031,6.370999999999997,14.481999999999996,5.878999999999996,14.097999999999995,True
3081,69,102,-58.47,-1.9,0.162,0.01,-0.033,7.781000000000001,14.151999999999997,5.889000000000001,14.748000000000001,True
3082,69,103,-56.41,-2.13,0.169,0.002,-0.032,6.0109999999999975,13.791999999999998,6.468999999999999,15.227999999999998,True
3083,69,104,-55.72,-2.36,0.168,-0.007,-0.034,7.381000000000002,13.392,6.459000000000001,16.068,True
3084,69,105,-53.25,-2.51,0.168,-0.018,-0.027,5.601000000000001,12.982000000000003,7.069000000000001,16.788,True
3085,69,106,-52.25,-2.77,0.165,-0.023,-0.027,7.071,12.672,7.448999999999996,17.697999999999997,True
3086,69,107,-49.15,-2.6,0.161,-0.03,-0.019,4.970999999999998,12.041999999999998,7.908999999999997,18.137999999999995,True
3087,69,108,-47.41,-2.44,0.158,-0.04,-0.018,6.330999999999998,11.301999999999996,7.978999999999997,18.677999999999994,True
3088,69,109,-43.99,-2.25,0.16,-0.044,-0.017,4.651000000000005,10.982000000000003,8.479000000000005,19.248,True
3089,69,110,-41.82,-1.98,0.155,-0.051,-0.01,5.900999999999998,10.552000000000003,8.459000000000001,19.678,True
3090,69,111,-38.05,-1.74,0.145,-0.06,0.0,4.300999999999997,10.201999999999995,8.938999999999998,20.197999999999997,True
3091,69,112,-35.6,-1.49,0.145,-0.063,0.0,5.621000000000004,9.922,8.959000000000001,20.728,True
3092,69,113,-31.55,-1.25,0.132,-0.066,0.008,4.020999999999999,9.642000000000003,9.449,21.208,True
3093,69,114,-28.87,-1.07,0.121,-0.061,0.007,5.391,9.411999999999999,9.549000000000001,21.738,True
3094,69,115,-24.63,-0.93,0.104,-0.046,0.003,3.8309999999999977,9.221999999999998,9.949,22.168,True
3095,69,116,-21.94,-1.02,-0.129,0.003,0.02,5.381000000000002,9.212,10.049000000000001,22.668,True
3096,69,117,-17.63,-1.08,0.085,-0.04,0.003,3.7609999999999975,9.142,10.408999999999999,23.028,True
3097,69,118,-14.72,-1.23,0.073,-0.033,0.002,5.161000000000001,8.921999999999999,10.309000000000001,23.328,True
3098,69,119,-10.33,-1.48,0.064,-0.033,0.004,3.680999999999999,8.842,10.739,23.728,True
3099,69,120,-7.42,-1.9,0.051,-0.018,0.0,5.161,8.841999999999999,10.759,24.198,True
3100,69,121,-3.08,-2.44,0.04,-0.013,-0.003,3.731,8.892,11.179,24.598,True
3101,69,122,-0.02,-2.98,0.035,-0.016,0.0,5.010999999999999,8.741999999999999,11.199,25.048,True
3102,69,123,4.52,-3.57,0.026,-0.012,0.0,3.5310000000000006,8.542,11.639,25.497999999999998,True
3103,69,124,7.85,-4.09,0.016,-0.004,-0.001,4.741,8.272,11.669,25.938000000000002,True
3104,69,125,12.57,-4.75,0.009,-0.005,0.0,3.350999999999999,8.091999999999999,12.118999999999998,26.438,True
3105,69,126,16.07,-5.35,0.003,0.0,0.0,4.571,7.921999999999999,12.118999999999998,26.907999999999998,True
3106,69,127,22.97,-4.07,0.009,0.006,0.0,1.1710000000000012,5.742000000000001,12.559,27.318,True
3107,69,128,28.42,-2.96,0.019,0.016,0.004,2.620999999999997,3.791999999999998,12.578999999999999,27.748,True
3108,69,129,35.13,-2.1,0.029,0.027,0.011,1.3609999999999989,3.9819999999999958,12.988999999999995,28.157999999999998,True
3109,69,130,40.52,-1.29,0.037,0.031,0.009,2.680999999999999,4.041999999999998,12.969,28.607999999999993,True
3110,69,131,47.35,-0.52,0.042,0.025,0.001,1.2410000000000014,3.9220000000000006,13.408999999999997,29.008,True
3111,69,132,52.52,-0.15,0.054,0.043,0.011,2.900999999999998,4.1419999999999995,13.368999999999998,29.348000000000003,True
3112,69,133,59.14,0.18,0.061,0.05,0.013,1.4510000000000023,4.352,13.709000000000001,29.718,True
3113,69,134,64.56,0.57,0.07,0.052,0.013,2.650999999999998,4.102,13.679,30.048,True
3114,69,135,71.24,0.75,0.075,0.053,0.01,1.3910000000000071,4.042000000000005,14.099000000000002,30.407999999999998,True
3115,69,136,76.72,0.99,0.083,0.052,0.0,2.5909999999999958,3.982000000000003,14.079000000000006,30.767999999999997,True
3116,69,137,83.47,1.03,0.088,0.056,0.008,1.3209999999999997,3.9119999999999955,14.459000000000001,31.188,True
3117,69,138,88.94,1.05,0.096,0.055,-0.001,2.601000000000001,3.9220000000000006,14.448999999999996,31.528000000000002,True
3118,69,139,95.82,1.02,0.103,0.055,-0.004,1.1910000000000043,3.792000000000005,14.819,31.888,True
3119,69,140,101.37,0.9,0.111,0.049,-0.008,2.5209999999999884,3.7119999999999926,14.819,32.248000000000005,True
3120,69,141,108.34,0.77,0.12,0.043,-0.013,1.1010000000000009,3.6219999999999892,15.149,32.598,True
3121,69,142,114.02,0.58,0.129,0.036,-0.018,2.391000000000007,3.492000000000008,15.129000000000003,32.968,True
3122,69,143,121.07,0.34,0.137,0.03,-0.021,1.0210000000000026,3.4120000000000097,15.55900000000001,33.428,True
3123,69,144,126.9,0.12,0.135,0.026,-0.026,2.2409999999999872,3.26199999999999,15.558999999999982,33.877999999999986,True
3124,69,145,134.16,-0.1,0.137,0.026,-0.028,0.8110000000000088,3.051999999999996,15.969000000000007,34.388000000000005,True
3125,69,146,140.15,-0.36,0.136,0.018,-0.034,2.0809999999999906,2.8919999999999995,16.069000000000003,34.94800000000001,True
3126,69,147,147.61,-0.56,0.135,0.018,-0.033,0.6109999999999918,2.6919999999999824,16.49899999999998,35.43799999999999,True
3127,69,148,153.89,-0.72,0.137,0.017,-0.035,1.791000000000027,2.402000000000019,16.569000000000003,35.93800000000002,True
3128,69,149,161.59,-0.85,0.138,0.017,-0.038,0.3709999999999827,2.1620000000000097,17.048999999999992,36.418000000000006,True
3129,69,150,168.17,-0.9,0.14,0.015,-0.037,1.4910000000000156,1.8619999999999983,17.05900000000001,36.858000000000004,True
3130,69,151,176.16,-0.92,0.141,0.014,-0.036,0.08099999999999064,1.5720000000000063,17.439000000000007,37.22800000000001,True
3131,69,152,182.97,-0.91,0.142,0.009,-0.034,1.2609999999999975,1.341999999999988,17.48899999999999,37.628000000000014,True
3132,69,153,191.15,-0.9,0.146,0.007,-0.036,-0.10900000000000709,1.1519999999999904,17.898999999999987,38.087999999999994,False
3133,69,154,198.27,-0.75,0.148,0.001,-0.029,0.9509999999999952,0.8419999999999881,17.828999999999994,38.428,True
3134,69,155,206.63,-0.73,0.149,-0.001,-0.028,-0.2889999999999855,0.6620000000000097,18.339000000000013,38.908000000000015,False
3135,69,156,213.9,-0.61,0.147,-0.006,-0.026,0.8009999999999895,0.512000000000004,18.328999999999994,39.268,True
3136,69,157,222.53,-0.48,0.148,-0.014,-0.022,-0.5589999999999957,0.24199999999999378,18.729,39.668000000000006,False
3137,69,158,229.96,-0.36,0.147,-0.02,-0.021,0.6409999999999929,0.08199999999999719,18.71899999999998,40.048,True
3138,69,159,238.79,-0.19,0.145,-0.026,-0.018,-0.7589999999999844,-0.11799999999999145,19.099000000000004,40.408000000000015,False
3139,69,160,246.38,-0.07,0.142,-0.031,-0.013,0.4809999999999963,-0.27799999999998803,19.118999999999986,40.768,False
3140,69,161,255.39,0.13,0.139,-0.035,-0.014,-0.9389999999999912,-0.45799999999999486,19.449000000000026,41.06800000000001,False
3141,69,162,263.24,0.35,0.132,-0.039,-0.003,0.220999999999977,-0.7180000000000142,19.428999999999988,41.43800000000002,False
3142,69,163,272.27,0.42,0.133,-0.044,-0.002,-0.958999999999973,-0.737999999999996,19.80900000000004,41.77800000000005,False
3143,69,164,280.2,0.57,0.13,-0.047,-0.002,0.1409999999999929,-0.8179999999999801,19.789,42.11800000000002,False
3144,69,165,289.47,0.73,0.127,-0.051,0.002,-1.199000000000039,-1.058000000000046,20.168999999999997,42.53799999999998,False
3145,69,166,297.58,0.91,0.124,-0.056,0.005,-0.03899999999995707,-1.237999999999996,20.149000000000015,42.897999999999996,False
3146,70,75,-16.3,-1.34,0.168,-0.052,-0.001,11.381,25.252,0.1689999999999987,-0.9220000000000006,False
3147,70,76,-21.66,-1.04,-0.133,-0.011,0.018,13.431,24.811999999999998,0.7789999999999981,-0.26200000000000045,False
3148,70,77,-24.97,-1.21,-0.117,-0.018,0.023,11.380999999999998,24.811999999999998,0.868999999999998,0.3379999999999974,True
3149,70,78,-30.29,-1.43,-0.098,-0.027,0.014,13.391,24.772,1.359,0.8279999999999994,True
3150,70,79,-33.25,-1.75,-0.077,-0.031,0.007,11.031,24.422,1.359,1.3279999999999994,True
3151,70,80,-38.5,-2.42,0.031,-0.022,0.007,13.321,24.352,1.8190000000000008,1.7780000000000022,True
3152,70,81,-41.54,-3.31,0.014,-0.009,0.003,11.110999999999999,24.432,1.859,2.3180000000000014,True
3153,70,82,-46.87,-4.54,0.004,0.0,0.0,13.400999999999998,24.511999999999997,2.408999999999997,2.9279999999999937,True
3154,70,83,-47.5,-3.51,0.015,0.012,0.004,8.701000000000002,22.102,2.4590000000000014,3.507999999999999,True
3155,70,84,-50.29,-2.69,0.029,0.023,0.007,10.860999999999999,19.562,2.9889999999999954,4.068000000000001,True
3156,70,85,-50.78,-1.97,0.04,0.023,0.0,8.561000000000002,19.422,3.0290000000000017,4.657999999999998,True
3157,70,86,-53.38,-1.43,0.051,0.034,0.0,10.671000000000001,19.232000000000003,3.569000000000001,5.238000000000003,True
3158,70,87,-53.82,-1.1,0.064,0.042,0.005,8.510999999999997,19.182,3.559000000000003,5.748000000000001,True
3159,70,88,-56.25,-0.84,0.072,0.042,-0.001,10.501,19.011999999999997,4.059000000000003,6.427999999999994,True
3160,70,89,-56.39,-0.63,0.08,0.034,-0.006,8.211,18.712,4.199000000000003,7.0980000000000025,True
3161,70,90,-58.39,-0.38,0.09,0.039,-0.006,10.071,18.282,4.728999999999997,7.638000000000002,True
3162,70,91,-58.14,-0.19,0.097,0.037,-0.011,7.821,17.892,4.728999999999997,8.097999999999995,True
3163,70,92,-59.84,-0.07,0.103,0.032,-0.015,9.771000000000003,17.592000000000002,5.209000000000001,8.568000000000008,True
3164,70,93,-59.35,-0.03,0.111,0.031,-0.017,7.580999999999998,17.352,5.199000000000003,9.048000000000005,True
3165,70,94,-60.8,-0.06,0.12,0.035,-0.017,9.520999999999995,17.101999999999993,5.638999999999994,9.487999999999996,True
3166,70,95,-60.08,-0.19,0.127,0.034,-0.02,7.351000000000001,16.871999999999996,5.628999999999996,9.97799999999999,True
3167,70,96,-61.25,-0.33,0.133,0.031,-0.022,9.241000000000001,16.592000000000002,6.129000000000003,10.457999999999995,True
3168,70,97,-60.24,-0.53,0.138,0.027,-0.025,7.061000000000002,16.302000000000003,6.089000000000004,10.977999999999998,True
3169,70,98,-61.14,-0.79,0.143,0.021,-0.029,8.970999999999998,16.032,6.618999999999998,11.558000000000003,True
3170,70,99,-59.77,-1.0,0.149,0.02,-0.033,6.701000000000002,15.672,6.639000000000001,12.008,True
3171,70,100,-60.27,-1.23,0.15,0.01,-0.033,8.571,15.272000000000002,7.099000000000002,12.498000000000001,True
3172,70,101,-58.6,-1.48,0.16,0.02,-0.027,6.400999999999998,14.971999999999998,7.129000000000003,13.008,True
3173,70,102,-58.76,-1.73,0.162,0.013,-0.029,8.230999999999996,14.631999999999994,7.578999999999999,13.468,True
3174,70,103,-56.77,-2.0,0.163,0.005,-0.031,6.081000000000005,14.312000000000001,7.649000000000006,14.118000000000006,True
3175,70,104,-56.51,-2.18,0.163,-0.009,-0.026,7.810999999999995,13.892,8.078999999999999,14.538,True
3176,70,105,-54.13,-2.38,0.164,-0.021,-0.026,5.691000000000004,13.501999999999999,8.169000000000002,15.238000000000003,True
3177,70,106,-53.66,-2.69,0.164,-0.024,-0.027,7.600999999999994,13.291999999999998,8.698999999999996,16.147999999999993,True
3178,70,107,-50.94,-2.87,0.159,-0.032,-0.02,5.351000000000001,12.951999999999995,9.078999999999999,16.987999999999996,True
3179,70,108,-49.86,-2.9,0.158,-0.04,-0.017,6.991000000000001,12.342000000000002,9.739000000000003,17.718,True
3180,70,109,-46.46,-2.7,0.159,-0.043,-0.014,4.671000000000001,11.662000000000003,9.758999999999999,18.238000000000003,True
3181,70,110,-44.8,-2.47,0.156,-0.052,-0.01,6.410999999999996,11.081999999999997,10.268999999999997,18.727999999999998,True
3182,70,111,-41.08,-2.26,0.144,-0.058,0.0,4.351000000000001,10.761999999999997,10.319,19.258,True
3183,70,112,-39.07,-1.98,0.145,-0.062,0.0,6.061000000000002,10.412000000000003,10.758999999999999,19.718,True
